user_id,session_id,transaction_date,transaction_time,hour_of_day,is_weekend,city,state,category,merchant,amount,avg_txn_amount,location_entropy,weekend_ratio,category_diversity,time_of_day_pref,risk_appetite_score,spending_velocity,merchant_loyalty_score,dna_deviation_score,trust_score,is_anomalous_session
USER_0280,SES_405250,2024-08-17,16:24:08,16,True,Detroit,MI,Misc / Cash,Miscellaneous,35.66,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.051,0.915,False
USER_0280,SES_773695,2024-09-10,17:44:23,17,False,Detroit,MI,Misc / Cash,Miscellaneous,37.19,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0645,0.9235,False
USER_0280,SES_858299,2024-09-16,16:24:02,16,False,Detroit,MI,Transportation & Gas,Tesla Supercharger,30.44,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0699,0.961,False
USER_0280,SES_794256,2024-09-16,20:56:02,20,False,Dallas,TX,Transportation & Gas,Lyft,507.46,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.6525,0.3566,True
USER_0280,SES_431985,2024-09-27,20:45:16,20,False,Detroit,MI,Groceries,Walmart,23.3,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1326,0.8711,False
USER_0280,SES_929154,2024-10-02,18:42:20,18,False,Detroit,MI,Transportation & Gas,Chevron,24.79,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1195,0.9155,False
USER_0280,SES_908475,2024-10-09,18:00:54,18,False,Detroit,MI,Housing (Rent/Mortgage),Chase Mortgage,40.09,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.09,0.891,False
USER_0280,SES_265768,2024-10-17,20:41:30,20,False,Detroit,MI,Housing (Rent/Mortgage),Wells Fargo Home,26.27,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1065,0.8577,False
USER_0280,SES_732627,2024-10-28,03:39:00,3,False,Philadelphia,PA,Misc / Cash,Miscellaneous,355.43,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.7525,0.2486,True
USER_0280,SES_971486,2024-11-05,16:17:27,16,False,Detroit,MI,Misc / Cash,Miscellaneous,47.82,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.158,0.8545,False
USER_0280,SES_714123,2024-11-06,18:59:15,18,False,Detroit,MI,Misc / Cash,Miscellaneous,39.35,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0835,0.9169,False
USER_0280,SES_744152,2024-11-12,19:31:35,19,False,Detroit,MI,Misc / Cash,Miscellaneous,8.68,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.2612,0.7195,False
USER_0280,SES_766303,2024-11-14,18:41:54,18,False,Detroit,MI,Subscriptions,Apple One,26.49,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1046,0.8916,False
USER_0280,SES_201537,2024-11-18,19:42:38,19,False,Detroit,MI,Subscriptions,Netflix,39.37,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0837,0.9036,False
USER_0280,SES_644120,2024-11-20,20:14:27,20,False,Detroit,MI,Subscriptions,HBO Max,42.12,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1078,0.9171,False
USER_0280,SES_416179,2024-11-24,17:19:05,17,True,Detroit,MI,Groceries,Costco,20.22,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1597,0.8406,False
USER_0280,SES_919056,2024-11-25,18:44:38,18,False,Detroit,MI,Housing (Rent/Mortgage),Wells Fargo Home,51.01,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.186,0.7964,False
USER_0280,SES_640086,2024-11-30,18:14:15,18,True,Charlotte,NC,Groceries,Publix,171.23,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.6525,0.3265,True
USER_0280,SES_141180,2024-11-30,18:56:13,18,True,Detroit,MI,Misc / Cash,Miscellaneous,24.67,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1206,0.9017,False
USER_0280,SES_461445,2024-12-10,16:10:19,16,False,Detroit,MI,Groceries,Whole Foods,54.63,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.2178,0.7472,False
USER_0280,SES_123472,2024-12-12,20:02:06,20,False,Detroit,MI,Misc / Cash,Miscellaneous,38.68,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0776,0.9392,False
USER_0280,SES_966462,2024-12-17,18:32:06,18,False,Detroit,MI,Clothing & Fashion,H&M,62.24,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.2847,0.7549,False
USER_0280,SES_606583,2024-12-18,17:30:27,17,False,Detroit,MI,Clothing & Fashion,Nordstrom,38.41,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0752,0.9581,False
USER_0280,SES_520387,2024-12-25,19:26:10,19,False,Detroit,MI,Transportation & Gas,Chevron,18.45,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1753,0.8336,False
USER_0280,SES_528184,2025-01-13,16:02:22,16,False,Detroit,MI,Misc / Cash,Miscellaneous,34.61,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0418,0.9868,False
USER_0280,SES_223200,2025-01-15,16:19:57,16,False,Detroit,MI,Housing (Rent/Mortgage),Property Mgmt,39.59,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0856,0.9234,False
USER_0280,SES_102461,2025-02-10,20:42:39,20,False,Detroit,MI,Transportation & Gas,Shell,11.13,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.2396,0.7319,False
USER_0280,SES_679969,2025-02-14,20:41:02,20,False,Detroit,MI,Subscriptions,Amazon Prime,42.68,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1128,0.8623,False
USER_0280,SES_904501,2025-02-17,17:34:34,17,False,Detroit,MI,Clothing & Fashion,Forever 21,17.58,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1829,0.7909,False
USER_0280,SES_321711,2025-02-21,16:31:30,16,False,Detroit,MI,Transportation & Gas,Lyft,14.67,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.2085,0.7997,False
USER_0280,SES_178522,2025-02-24,16:36:47,16,False,Detroit,MI,Clothing & Fashion,H&M,41.24,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1001,0.9345,False
USER_0280,SES_132003,2025-03-04,18:43:24,18,False,Detroit,MI,Clothing & Fashion,Zara,51.07,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1865,0.8045,False
USER_0280,SES_860027,2025-03-09,18:15:11,18,True,Detroit,MI,Groceries,Whole Foods,56.07,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.2305,0.7836,False
USER_0280,SES_618385,2025-03-13,19:05:27,19,False,Detroit,MI,Housing (Rent/Mortgage),Chase Mortgage,60.96,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.2735,0.7251,False
USER_0280,SES_785535,2025-03-17,16:55:03,16,False,Detroit,MI,Groceries,Publix,28.16,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0899,0.9245,False
USER_0280,SES_843062,2025-03-17,01:44:42,1,False,Charlotte,NC,Groceries,ALDI,297.6,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.7525,0.2508,True
USER_0280,SES_777924,2025-03-21,02:13:32,2,False,Chicago,IL,Subscriptions,Spotify,511.01,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.7525,0.2116,True
USER_0280,SES_820246,2025-03-21,17:35:44,17,False,Detroit,MI,Misc / Cash,Miscellaneous,30.97,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0652,0.9123,False
USER_0280,SES_481996,2025-03-23,16:29:54,16,True,Detroit,MI,Housing (Rent/Mortgage),Local Landlord,20.54,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1569,0.836,False
USER_0280,SES_553553,2025-03-26,16:57:24,16,False,Detroit,MI,Clothing & Fashion,Nike,46.29,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1445,0.8808,False
USER_0280,SES_533038,2025-03-29,19:21:29,19,True,Detroit,MI,Clothing & Fashion,Nike,22.18,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1425,0.8815,False
USER_0280,SES_463916,2025-03-31,20:43:51,20,False,Detroit,MI,Transportation & Gas,ExxonMobil,52.5,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1991,0.7626,False
USER_0280,SES_209582,2025-04-01,18:54:25,18,False,Detroit,MI,Misc / Cash,Miscellaneous,27.21,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0983,0.8666,False
USER_0280,SES_625907,2025-04-13,17:00:32,17,True,Detroit,MI,Clothing & Fashion,Nordstrom,5.0,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.2935,0.7359,False
USER_0280,SES_888864,2025-04-25,20:47:31,20,False,Detroit,MI,Housing (Rent/Mortgage),Chase Mortgage,37.71,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0691,0.929,False
USER_0280,SES_496558,2025-04-25,19:29:02,19,False,Detroit,MI,Clothing & Fashion,Zara,17.64,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1824,0.7831,False
USER_0280,SES_959894,2025-04-26,16:29:42,16,True,Detroit,MI,Transportation & Gas,Chevron,36.06,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0546,0.9549,False
USER_0280,SES_872603,2025-05-01,19:59:28,19,False,Detroit,MI,Transportation & Gas,Lyft,11.27,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.2384,0.7908,False
USER_0280,SES_113941,2025-05-11,16:03:59,16,True,Detroit,MI,Transportation & Gas,BP,37.05,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0633,0.9719,False
USER_0280,SES_720615,2025-05-13,18:16:42,18,False,Detroit,MI,Misc / Cash,Miscellaneous,46.19,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1436,0.8168,False
USER_0280,SES_209279,2025-05-14,16:44:03,16,False,Detroit,MI,Groceries,Walmart,36.58,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0591,0.9568,False
USER_0280,SES_355849,2025-05-14,20:58:47,20,False,Detroit,MI,Groceries,Trader Joe's,374.27,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.3375,0.6576,True
USER_0280,SES_528884,2025-05-18,20:33:06,20,True,Detroit,MI,Groceries,Trader Joe's,39.07,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.081,0.9234,False
USER_0280,SES_246454,2025-05-21,18:34:27,18,False,Detroit,MI,Subscriptions,Apple One,50.98,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1857,0.8178,False
USER_0280,SES_900595,2025-05-21,17:24:11,17,False,Detroit,MI,Clothing & Fashion,Nordstrom,50.59,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1823,0.8366,False
USER_0280,SES_711178,2025-05-29,17:59:16,17,False,Detroit,MI,Misc / Cash,Miscellaneous,47.38,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1541,0.8769,False
USER_0280,SES_801282,2025-05-29,17:41:14,17,False,Detroit,MI,Groceries,Publix,27.83,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0928,0.9373,False
USER_0280,SES_679907,2025-06-02,17:00:10,17,False,Detroit,MI,Groceries,Whole Foods,39.57,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0854,0.9034,False
USER_0280,SES_584812,2025-06-04,20:44:17,20,False,Detroit,MI,Housing (Rent/Mortgage),Wells Fargo Home,32.43,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0524,0.9794,False
USER_0280,SES_649771,2025-06-20,17:08:12,17,False,Detroit,MI,Clothing & Fashion,Nordstrom,45.24,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1353,0.8496,False
USER_0280,SES_246159,2025-06-23,17:15:25,17,False,Detroit,MI,Groceries,Trader Joe's,43.59,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1208,0.8619,False
USER_0280,SES_181114,2025-07-07,04:57:19,4,False,Houston,TX,Online Shopping,Wayfair,107.8,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.8925,0.1163,True
USER_0280,SES_381118,2025-07-09,17:09:28,17,False,Detroit,MI,Groceries,Costco,43.03,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1158,0.8705,False
USER_0280,SES_489655,2025-07-12,19:40:41,19,True,Detroit,MI,Transportation & Gas,BP,31.08,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0642,0.915,False
USER_0280,SES_949718,2025-07-18,19:02:14,19,False,Detroit,MI,Clothing & Fashion,Nordstrom,43.51,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1201,0.8889,False
USER_0280,SES_345433,2025-07-25,18:48:29,18,False,Detroit,MI,Clothing & Fashion,Nike,44.49,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1287,0.8784,False
USER_0280,SES_790418,2025-07-26,18:13:26,18,True,Detroit,MI,Housing (Rent/Mortgage),Wells Fargo Home,37.34,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0658,0.9077,False
USER_0280,SES_160692,2025-07-26,19:49:13,19,True,Detroit,MI,Misc / Cash,Miscellaneous,35.69,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0513,0.9622,False
USER_0280,SES_487385,2025-08-22,18:29:52,18,False,Detroit,MI,Clothing & Fashion,Nike,62.82,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.2898,0.7385,False
USER_0280,SES_944600,2025-09-05,16:42:04,16,False,Detroit,MI,Housing (Rent/Mortgage),Property Mgmt,26.06,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1084,0.9236,False
USER_0280,SES_805452,2025-09-14,18:39:25,18,True,Detroit,MI,Misc / Cash,Miscellaneous,39.18,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.082,0.9012,False
USER_0280,SES_692335,2025-09-15,16:45:58,16,False,Detroit,MI,Subscriptions,Apple One,38.2,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0734,0.9433,False
USER_0280,SES_771838,2025-09-23,16:34:58,16,False,Detroit,MI,Clothing & Fashion,Lululemon,34.24,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0386,0.9266,False
USER_0280,SES_432428,2025-10-29,17:39:00,17,False,Detroit,MI,Housing (Rent/Mortgage),Chase Mortgage,23.07,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1347,0.8828,False
USER_0280,SES_214437,2025-11-03,20:07:54,20,False,Detroit,MI,Misc / Cash,Miscellaneous,27.28,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0976,0.873,False
USER_0280,SES_144587,2025-11-08,20:27:32,20,True,Chicago,IL,Groceries,Costco,263.77,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.6525,0.3749,True
USER_0280,SES_587096,2025-11-19,19:47:06,19,False,Detroit,MI,Transportation & Gas,BP,19.63,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1649,0.8391,False
USER_0280,SES_879749,2025-11-21,18:44:35,18,False,Detroit,MI,Transportation & Gas,Tesla Supercharger,20.61,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1563,0.8492,False
USER_0280,SES_647534,2025-11-22,16:11:27,16,True,Detroit,MI,Subscriptions,HBO Max,31.47,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0608,0.9065,False
USER_0280,SES_133819,2025-12-01,20:59:24,20,False,Detroit,MI,Misc / Cash,Miscellaneous,50.54,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1819,0.7949,False
USER_0280,SES_276216,2025-12-05,18:31:26,18,False,Detroit,MI,Housing (Rent/Mortgage),Wells Fargo Home,29.59,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0773,0.9256,False
USER_0280,SES_951879,2025-12-13,18:24:44,18,True,Detroit,MI,Groceries,Whole Foods,39.5,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0848,0.8972,False
USER_0280,SES_780407,2025-12-13,16:28:57,16,True,Detroit,MI,Groceries,ALDI,52.3,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1973,0.8292,False
USER_0280,SES_527387,2025-12-18,20:39:59,20,False,Detroit,MI,Transportation & Gas,Tesla Supercharger,21.07,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.1522,0.8809,False
USER_0280,SES_436924,2025-12-20,16:35:33,16,True,Detroit,MI,Clothing & Fashion,Zara,40.73,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.0956,0.903,False
USER_0280,SES_301662,2025-12-20,20:12:11,20,True,Charlotte,NC,Travel & Leisure,Expedia,433.96,34.12,1.1992,0.7189,0.4598,2,0.3485,22.89,0.4773,0.7925,0.1917,True
USER_0281,SES_649535,2024-08-06,22:38:01,22,False,Newark,NJ,Healthcare,Urgent Care,14.88,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1839,0.8007,False
USER_0281,SES_607099,2024-08-08,23:26:46,23,False,Newark,NJ,Insurance,State Farm,5.0,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1875,0.799,False
USER_0281,SES_391686,2024-08-14,22:08:17,22,False,Newark,NJ,Groceries,Costco,14.72,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1791,0.8012,False
USER_0281,SES_521661,2024-08-17,22:00:06,22,True,Newark,NJ,Clothing & Fashion,Forever 21,5.0,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1875,0.7988,False
USER_0281,SES_130156,2024-08-21,21:42:07,21,False,Newark,NJ,Healthcare,LabCorp,12.19,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1032,0.8693,False
USER_0281,SES_186212,2024-08-22,22:34:56,22,False,Newark,NJ,Healthcare,LabCorp,5.0,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1875,0.7792,False
USER_0281,SES_443986,2024-08-24,23:58:41,23,True,Newark,NJ,Groceries,Whole Foods,12.94,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1257,0.8657,False
USER_0281,SES_133588,2024-08-28,22:05:02,22,False,Newark,NJ,Subscriptions,Netflix,12.45,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.111,0.8946,False
USER_0281,SES_819649,2024-08-29,23:56:39,23,False,Newark,NJ,Insurance,Progressive,5.39,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1758,0.8149,False
USER_0281,SES_157978,2024-09-06,22:06:53,22,False,Newark,NJ,Healthcare,CVS Pharmacy,12.52,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1131,0.9224,False
USER_0281,SES_202262,2024-09-14,23:41:28,23,True,Newark,NJ,Insurance,BlueCross BlueShield,11.92,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.0951,0.9015,False
USER_0281,SES_493766,2024-09-23,23:52:31,23,False,Newark,NJ,Healthcare,CVS Pharmacy,7.7,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1065,0.9099,False
USER_0281,SES_697730,2024-09-26,22:59:25,22,False,Newark,NJ,Subscriptions,HBO Max,6.3,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1485,0.8707,False
USER_0281,SES_867344,2024-09-30,21:04:47,21,False,Newark,NJ,Transportation & Gas,Shell,13.5,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1425,0.8414,False
USER_0281,SES_856636,2024-10-04,21:43:54,21,False,Newark,NJ,Subscriptions,Amazon Prime,5.0,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1875,0.7955,False
USER_0281,SES_160772,2024-10-09,22:17:32,22,False,Newark,NJ,Healthcare,CVS Pharmacy,6.83,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1326,0.8318,False
USER_0281,SES_876667,2024-10-12,22:19:17,22,True,Newark,NJ,Transportation & Gas,BP,11.9,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.0945,0.8973,False
USER_0281,SES_572662,2024-10-26,23:47:42,23,True,Newark,NJ,Subscriptions,Hulu,13.0,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1275,0.9047,False
USER_0281,SES_571189,2024-10-28,21:20:37,21,False,Newark,NJ,Transportation & Gas,BP,13.94,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1557,0.83,False
USER_0281,SES_409337,2024-10-28,23:48:15,23,False,Newark,NJ,Healthcare,LabCorp,9.14,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.0633,0.8972,False
USER_0281,SES_724072,2024-11-03,23:59:54,23,True,Newark,NJ,Clothing & Fashion,H&M,5.11,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1842,0.7896,False
USER_0281,SES_166476,2024-11-03,21:36:52,21,True,Newark,NJ,Clothing & Fashion,Nike,5.3,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1785,0.8408,False
USER_0281,SES_540214,2024-11-06,22:26:56,22,False,Newark,NJ,Clothing & Fashion,Zara,11.03,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.0684,0.9521,False
USER_0281,SES_878233,2024-11-11,23:27:20,23,False,Newark,NJ,Healthcare,LabCorp,16.58,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.2349,0.8002,False
USER_0281,SES_205106,2024-11-16,23:03:11,23,True,Newark,NJ,Transportation & Gas,ExxonMobil,13.52,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1431,0.8677,False
USER_0281,SES_598366,2024-12-02,21:13:48,21,False,Newark,NJ,Insurance,Progressive,12.22,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1041,0.8824,False
USER_0281,SES_178416,2024-12-03,23:29:58,23,False,Newark,NJ,Healthcare,LabCorp,12.0,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.0975,0.9294,False
USER_0281,SES_497382,2024-12-07,22:28:54,22,True,Newark,NJ,Insurance,Progressive,13.28,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1359,0.8668,False
USER_0281,SES_773260,2024-12-11,21:31:15,21,False,Newark,NJ,Subscriptions,HBO Max,10.62,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.0561,0.9643,False
USER_0281,SES_877761,2024-12-20,21:06:56,21,False,Newark,NJ,Insurance,BlueCross BlueShield,10.98,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.0669,0.9561,False
USER_0281,SES_407679,2024-12-23,22:00:43,22,False,Newark,NJ,Insurance,State Farm,6.43,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1446,0.8399,False
USER_0281,SES_531189,2024-12-26,22:47:01,22,False,Newark,NJ,Subscriptions,Disney+,15.05,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.189,0.7813,False
USER_0281,SES_504998,2024-12-26,21:33:28,21,False,Newark,NJ,Clothing & Fashion,Zara,9.17,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.0624,0.918,False
USER_0281,SES_959604,2025-01-02,23:02:10,23,False,Newark,NJ,Transportation & Gas,BP,8.94,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.0693,0.9657,False
USER_0281,SES_604048,2025-01-04,22:23:12,22,True,Newark,NJ,Healthcare,Kaiser Permanente,10.43,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.0504,0.9741,False
USER_0281,SES_915125,2025-01-07,22:15:37,22,False,Newark,NJ,Groceries,Trader Joe's,8.86,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.0717,0.9397,False
USER_0281,SES_385363,2025-02-01,22:25:14,22,True,Newark,NJ,Groceries,Whole Foods,14.23,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1644,0.8551,False
USER_0281,SES_190393,2025-02-09,21:49:12,21,True,Newark,NJ,Groceries,Kroger,14.08,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1599,0.871,False
USER_0281,SES_427500,2025-02-14,22:14:07,22,False,Newark,NJ,Housing (Rent/Mortgage),Local Landlord,8.07,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.0954,0.8827,False
USER_0281,SES_533859,2025-02-18,23:45:17,23,False,Newark,NJ,Clothing & Fashion,H&M,9.75,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.045,0.9274,False
USER_0281,SES_693091,2025-03-03,22:34:02,22,False,Newark,NJ,Housing (Rent/Mortgage),Chase Mortgage,12.07,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.0996,0.8986,False
USER_0281,SES_653397,2025-03-07,21:13:25,21,False,Newark,NJ,Insurance,GEICO,9.73,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.0456,0.9418,False
USER_0281,SES_350608,2025-03-15,22:10:48,22,True,Newark,NJ,Subscriptions,Apple One,6.23,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1506,0.8823,False
USER_0281,SES_575352,2025-03-17,21:14:27,21,False,Newark,NJ,Groceries,ALDI,6.95,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.129,0.8806,False
USER_0281,SES_108752,2025-03-21,21:38:27,21,False,Newark,NJ,Transportation & Gas,ExxonMobil,7.73,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1056,0.8744,False
USER_0281,SES_983818,2025-05-11,22:44:41,22,True,Newark,NJ,Healthcare,LabCorp,7.21,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1212,0.9048,False
USER_0281,SES_336526,2025-05-19,23:44:36,23,False,Newark,NJ,Housing (Rent/Mortgage),Chase Mortgage,5.0,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1875,0.8118,False
USER_0281,SES_877114,2025-05-24,23:23:47,23,True,Newark,NJ,Healthcare,Urgent Care,15.21,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.1938,0.7823,False
USER_0281,SES_854277,2025-05-26,22:02:30,22,False,Newark,NJ,Housing (Rent/Mortgage),Chase Mortgage,18.01,10.0,2.4559,0.4012,0.7233,3,0.1156,15.0,0.254,0.2778,0.6869,False
