SCORE_ID,TRANSACTION_ID,USER_ID,ZSCORE_FLAG,VELOCITY_FLAG,CATEGORY_RISK_SCORE,GEOGRAPHIC_RISK_SCORE,ISOLATION_FOREST_SCORE,COMBINED_RISK_SCORE,RISK_LEVEL,RECOMMENDATION,SCORED_AT
7c122c0d-b6e,D776C508788E_014,USER_014,0.0,0.0,0.4,0.1,0.17667870767477012,0.1192,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
1ab47612-939,B6AACED467B8_014,USER_014,0.0,0.0,0.4,0.4,0.22692328152533936,0.1767,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
8c9af750-6ca,B282B96ABBA9_014,USER_014,0.0,0.0,0.4,0.1,0.19381795300859106,0.1235,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
52a650c9-105,D0495F13250F_014,USER_014,0.0,0.0,0.9,0.1,0.2387774620232288,0.2097,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
cb908733-506,BE885606305D_014,USER_014,0.1291,0.0,0.9,0.4,0.3347915670063144,0.311,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
5ab15a47-357,9694FB9DD30E_014,USER_014,0.0276,0.0,0.4,0.4,0.29766543418073,0.2013,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
fffd48ae-c17,CC16B1892285_014,USER_014,0.0,0.0,0.9,0.4,0.2634583455736753,0.2609,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
395b6c59-b5a,72562DA4BE27_014,USER_014,0.0,0.0,0.4,0.1,0.296031589706899,0.149,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
1928a49c-e0d,7E9A34EDA75F_014,USER_014,0.0,0.0,0.4,0.4,0.26834261013830996,0.1871,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
39acbd99-b17,E33816EF4AD9_014,USER_014,0.0591,0.0,0.4,0.4,0.39279581646312534,0.233,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
532124ec-567,962B893F7BF4_014,USER_014,0.0,0.0,0.4,0.4,0.33244232264280305,0.2031,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
992a2aa1-da9,78D401DC5AFD_014,USER_014,0.0,0.0,0.4,0.4,0.27233043590948913,0.1881,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
678318dc-e9c,AFD8A1D49570_014,USER_014,0.0,0.0,0.9,0.4,0.23262321511448636,0.2532,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
a3f9c335-ca5,9AE4AF04EDC3_014,USER_014,0.0,0.0,0.9,0.4,0.26596953074162377,0.2615,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
8e2ef805-e75,798E9A03353B_014,USER_014,0.0,0.2,0.9,0.4,0.3350647647014895,0.3188,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
cc93efad-c59,84DA15407F12_014,USER_014,0.0,0.2,0.05,0.1,0.3410859992031492,0.1478,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
f6716d0a-b21,E7642F9D2B18_014,USER_014,0.0,0.2,0.4,0.4,0.34302273944392114,0.2458,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
8e9fb910-4b5,84B7FBBD3A8B_014,USER_014,0.1401,0.0,0.9,0.4,0.35780745801764635,0.3195,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
a7e1a09c-6d1,4CA3D7E54851_014,USER_014,0.0,0.0,0.4,0.4,0.21990628899286047,0.175,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
933996d5-b51,52FDB70C2227_014,USER_014,0.1793,0.0,0.9,0.1,0.48473164569786953,0.316,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
6486b99e-975,0AA4D68CB9DA_014,USER_014,0.0,0.0,0.4,0.4,0.26436490701687154,0.1861,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
39acca3d-029,5B1F4BC2AFE5_014,USER_014,0.0,0.0,0.9,0.4,0.3953352512253502,0.2938,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
3f1c8fad-e3b,B7BBEBE273BF_014,USER_014,0.0,0.0,0.9,0.4,0.3718357869860579,0.288,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
8d95126b-25a,18EDD41E683F_014,USER_014,0.0,0.0,0.9,0.4,0.3213064888346474,0.2753,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
69aae745-ebb,E1E704192EE1_014,USER_014,0.7323,0.0,0.9,0.4,0.5513241760850924,0.5159,HIGH,Flag for review. Require step-up authentication before approval.,2026-02-21T18:30:00.781960
81cf445d-de5,3C517E7D0510_014,USER_014,0.1128,0.0,0.9,0.1,0.3600584698296827,0.2682,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
574981b5-6ea,C5545DA9CBB7_014,USER_014,0.0,0.0,0.9,0.1,0.2733605501901274,0.2183,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
587de86a-330,FAE45E79F623_014,USER_014,0.2772,0.0,0.4,0.4,0.328137103475019,0.2713,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
4fd99e82-670,D182368915B1_014,USER_014,0.0,0.0,0.05,0.1,0.2631955222338028,0.0883,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
c6ea7d58-ff3,CF745430194C_014,USER_014,0.7605,0.0,0.9,0.4,0.5838454935545128,0.5311,HIGH,Flag for review. Require step-up authentication before approval.,2026-02-21T18:30:00.781960
bfc50e1f-d69,35108222E498_014,USER_014,0.0,0.0,0.3,0.4,0.3335213155486837,0.1884,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
4665f178-663,8AA028FFB4D3_014,USER_014,0.0,0.2,0.4,0.1,0.23541184839684348,0.1739,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
1c0c2a6f-ebc,8539F4B8CE5E_014,USER_014,0.1585,0.2,0.9,0.1,0.41371396799892524,0.3331,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
88cee323-96f,117E470E4FEB_014,USER_014,0.0,0.2,0.9,0.1,0.3127593240473294,0.2682,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
9e1410c1-026,FC3ED94D2A1C_014,USER_014,0.0,0.2,0.9,0.1,0.38629882513196967,0.2866,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
6ea0662e-19e,51D135621DB9_014,USER_014,0.2768,0.2,0.9,0.1,0.5470863508942649,0.396,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
3d8bac91-c27,CC673DCECD00_014,USER_014,0.7691,0.2,0.4,0.1,0.5858970343534894,0.4537,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
e8680648-aa6,A039A0A19102_014,USER_014,0.0,0.0,0.4,0.1,0.17019031644834104,0.1175,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
6f21809a-ff7,E4F25CE887FA_015,USER_015,0.0,0.0,0.1,0.5,0.45843100429026484,0.2046,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
ef368ddc-3d1,459120482453_015,USER_015,0.1191,0.0,0.1,0.2,0.4853296267318393,0.1961,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
f05bff73-06c,D3014F3CF926_015,USER_015,0.0,0.0,0.7,0.5,0.36838788974884473,0.2721,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
0cd1745c-ebf,4A7069E05B68_015,USER_015,0.0,0.0,0.1,0.5,0.3488069022677318,0.1772,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
b4d0d9b3-24f,7A63377D2615_015,USER_015,0.0,0.0,0.4,0.2,0.5379994379075965,0.2245,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
786ea7ba-d68,8F903FC87CDD_015,USER_015,0.0,0.0,0.1,0.5,0.21103123730400275,0.1428,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
082c3f07-657,9ACC9FE16E16_015,USER_015,0.0,0.0,0.4,0.2,0.22582174540413402,0.1465,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
afa802b2-ea4,289113E02D02_015,USER_015,0.0,0.0,0.1,0.2,0.24066602346549693,0.1052,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
0a720713-4de,069CB4ED9FDA_015,USER_015,0.0,0.2,0.4,0.5,0.4460349266128568,0.2865,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
692e17ab-ec1,766EE2C908CA_015,USER_015,0.0,0.2,0.4,0.5,0.2780077302407832,0.2445,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
c135bfb4-f6f,87D92D142403_015,USER_015,0.0,0.2,0.1,0.2,0.2026436281307905,0.1357,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
61c0d417-5b4,9C70995801C7_015,USER_015,0.0,0.2,0.1,0.5,0.14577348100362675,0.1664,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
d23211d2-2b0,91AF14923DAB_015,USER_015,0.0,0.2,0.1,0.2,0.19088000208024236,0.1327,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
3193a3bf-e4d,4990C88E44AA_015,USER_015,0.0,0.0,0.9,0.5,0.33307888551229514,0.2933,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
37b9f3d1-619,9BA01C70445E_015,USER_015,0.3118,0.0,0.4,0.5,0.4087101148021661,0.3151,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
1de25fa4-749,A2BE1EBE6589_015,USER_015,0.0,0.0,0.4,0.5,0.1460725270926232,0.1715,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
9a48ddf7-2d3,70EEF41ED9F0_015,USER_015,0.0,0.0,0.4,0.2,0.10761231214587841,0.1169,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
7909a259-d77,FA7EF03AA8B2_015,USER_015,0.0,0.0,0.1,0.5,0.07868577112373498,0.1097,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
fa923ce8-181,BCAB56F494D1_015,USER_015,0.0,0.2,0.4,0.5,0.32633078636870005,0.2566,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
8578f1c0-8a8,2FB529ED6C52_015,USER_015,0.0,0.2,0.1,0.5,0.13665725852888588,0.1642,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
71986683-259,6CE0EBCA9504_015,USER_015,0.0,0.0,0.05,0.2,0.186319776910141,0.0841,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
8fa57aef-b93,C46FCDCF8B08_015,USER_015,0.2445,0.0,0.4,0.2,0.287639152724244,0.223,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
494b2af5-e70,C6E51F7A8B96_015,USER_015,0.0,0.0,0.1,0.5,0.052929783924860585,0.1032,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
c1730e47-322,73CAD9477A7D_015,USER_015,0.0,0.0,0.4,0.5,0.13926765327584767,0.1698,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
abbaf5d3-4f3,F720EF51E46B_015,USER_015,0.0,0.0,0.2,0.5,0.07787133225600618,0.1245,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
b9550a8b-545,659A49D49725_015,USER_015,0.4732,0.0,0.4,0.5,0.38858231812080046,0.3504,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
8c543796-551,F8D8F74E7B49_015,USER_015,0.2258,0.0,0.1,0.2,0.3098671010787205,0.1789,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
03617dcf-6c4,61F1AB97CB87_015,USER_015,0.0,0.0,0.1,0.5,0.08876271958251325,0.1122,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
c4d37b99-7bc,7368DAB42D29_015,USER_015,0.5016,0.0,0.1,0.5,0.36671543601875134,0.3071,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
3ad16f00-428,66FAFEC2B8FA_015,USER_015,0.0,0.0,0.1,0.5,0.18090425112401354,0.1352,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
633b867c-8be,7AD404799C00_015,USER_015,0.0,0.0,0.1,0.5,0.09487915003009084,0.1137,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
8232ff2b-eb6,2185B76C0D2A_015,USER_015,0.0,0.0,0.1,0.5,0.048285614318286596,0.1021,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
47b5626c-cc5,1D885D064D4D_015,USER_015,0.0,0.0,0.1,0.5,0.04971733685032531,0.1024,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
6484d722-520,EFA39B4C26C9_015,USER_015,0.0,0.0,0.4,0.2,0.051636800341414824,0.1029,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
2d60b6d0-855,1182F1622421_015,USER_015,0.7814,0.2,0.1,0.5,0.5263115433571648,0.4569,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
b9a60932-0be,4E2D19E3A0EB_015,USER_015,0.0,0.0,0.9,0.5,0.15802971972538815,0.2495,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
695bb4db-80d,ED3E196B0079_015,USER_015,0.0,0.0,0.1,0.5,0.043922840292219156,0.101,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
e6a5ebf2-1fd,648ABA6A0582_015,USER_015,0.0,0.0,0.3,0.2,0.24830164708145808,0.1371,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
01dafa5d-57e,F16F606A8821_015,USER_015,0.0,0.0,0.4,0.5,0.09629527269448168,0.1591,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
bcab0a12-3a5,99B491E743A4_015,USER_015,0.0,0.0,0.1,0.5,0.24671010001539406,0.1517,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
c109f90e-ae4,0CAA3D7D83E4_015,USER_015,0.0,0.0,0.9,0.2,0.18850146298435777,0.2121,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
df9f1a5f-85e,805E6DAF4095_015,USER_015,0.0,0.0,0.1,0.5,0.17676946396882476,0.1342,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
84f9c259-e3d,0B98FB734C2C_015,USER_015,0.0,0.0,0.4,0.2,0.3945647835054481,0.1886,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
027034ff-125,D0F8035A6906_015,USER_015,0.0,0.2,0.4,0.2,0.17888533372231008,0.1747,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
3cb3c64a-be7,54CD0D3FEEBC_015,USER_015,0.0,0.2,0.4,0.5,0.3652818724021383,0.2663,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
257632fd-a64,F629B3EAA472_015,USER_015,0.6483,0.0,0.1,0.2,0.4115025933727463,0.31,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
ad3c51a1-42b,7006AD952E93_015,USER_015,0.0,0.2,0.1,0.5,0.09846997333732266,0.1546,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
c4ebbae9-8f4,B9A455A075E5_015,USER_015,0.0,0.2,0.1,0.5,0.17653571706962834,0.1741,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
3e8b6ddd-bae,6A98177E7FD9_015,USER_015,0.0,0.0,0.1,0.5,0.11727533598800888,0.1193,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
3a8bdb74-2bd,1A48698BCAD8_015,USER_015,0.0,0.0,0.4,0.5,0.17833530991225643,0.1796,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
edba81e9-80f,461066123067_015,USER_015,0.0,0.0,0.4,0.5,0.05931684420993133,0.1498,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
349a6941-47f,19232AC2BD05_015,USER_015,0.0,0.0,0.4,0.5,0.03570875222514602,0.1439,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
007cd3ee-1e2,DDDC5879F950_015,USER_015,0.0,0.0,0.15,0.5,0.09745717205358673,0.1219,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
c2c9a1e8-8eb,D3EAB528E6D2_015,USER_015,0.0,0.2,0.4,0.5,0.3052154802635485,0.2513,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
d761756d-2c3,8E2AF479C66D_015,USER_015,0.0,0.2,0.3,0.2,0.297283341402226,0.1893,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
b55c0510-61b,26BCAFB32454_015,USER_015,0.0,0.2,0.4,0.5,0.2242888576247586,0.2311,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
e7ad7b52-a74,5F5CFE0BAF37_015,USER_015,0.0,0.2,0.4,0.5,0.25337081180757515,0.2383,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
fef28ae8-cc6,365CAB692C7A_015,USER_015,0.0,0.4,0.1,0.2,0.469526416586877,0.2424,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
70bf5d32-4b9,CFFD7594E648_015,USER_015,0.0,0.4,0.7,0.5,0.472014083099918,0.378,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
34c968b3-199,7764FC47D5C9_015,USER_015,0.0,0.4,0.1,0.5,0.3454912852453663,0.2564,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
67d802b6-776,61F487678E61_015,USER_015,0.0,0.2,0.4,0.5,0.15999033075828495,0.215,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
f80babb5-f49,EAA1BEAC9D0E_015,USER_015,0.2833,0.0,0.1,0.5,0.3469971914791562,0.2476,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
676ccdcf-ed7,CEDE52C1187D_015,USER_015,0.0,0.0,0.1,0.2,0.1872227974314833,0.0918,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
8ab9a868-97a,14CC75780723_015,USER_015,0.0,0.0,0.4,0.5,0.07744589937488677,0.1544,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
268cbbe2-5cb,7CE777CE38B1_015,USER_015,0.0,0.0,0.1,0.2,0.09517768277318206,0.0688,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
14c20b97-dc7,A2EEDD802E22_015,USER_015,0.0,0.0,0.1,0.5,0.13987160557651168,0.125,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
52a35d10-f4e,1EC59F81D7EB_015,USER_015,0.0,0.0,0.4,0.2,0.15725887324411936,0.1293,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
3107ab3e-7af,0472FDD8C30E_015,USER_015,0.0,0.0,0.2,0.5,0.2232176331983401,0.1608,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
10a0bd4c-e96,DF5CE5D9ACA0_015,USER_015,0.0,0.0,0.1,0.2,0.10309516539862662,0.0708,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
6ff97f9b-0b2,0BAF53356719_015,USER_015,0.0,0.0,0.1,0.2,0.3198900833287145,0.125,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
e1e63a3a-97c,BDAAE358302A_015,USER_015,0.0,0.0,0.1,0.5,0.12003636024520903,0.12,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
fcb74431-636,2E43A5EEF7C5_015,USER_015,0.0029,0.0,0.4,0.2,0.25261741681876015,0.1539,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
2305f3d2-ef8,7E18D1B45336_015,USER_015,0.0,0.0,0.1,0.5,0.11438475271584359,0.1186,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
8b061877-bc8,340A2E03D463_015,USER_015,0.0,0.0,0.4,0.5,0.16790916761696373,0.177,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
a15c60d3-958,1F9468984654_015,USER_015,0.0,0.0,0.4,0.5,0.2283116151280039,0.1921,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
7585b120-960,BBBA17DEFF56_015,USER_015,0.0,0.0,0.1,0.2,0.11534274237273168,0.0738,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
3eb5386b-e4f,4221DFA4D02A_015,USER_015,0.0,0.0,0.1,0.5,0.05492143510939396,0.1037,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
c5ccfb37-a9c,731A687CEAEA_015,USER_015,0.0,0.2,0.1,0.5,0.12288117684529287,0.1607,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
6791a89f-cda,AF2CA38A7389_015,USER_015,0.0,0.2,0.1,0.5,0.1460535757377014,0.1665,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
be4da308-514,4736D947621F_015,USER_015,0.0,0.2,0.1,0.5,0.17039376892003488,0.1726,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
5b227809-6ff,B3C182F26AFF_015,USER_015,0.0,0.2,0.1,0.5,0.2422684363546752,0.1906,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
c39a3ed7-911,0717CCD5DD54_015,USER_015,0.6948,0.2,0.4,0.5,0.538125964932817,0.4832,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
a5b3b9c7-d2e,F9A107348C7F_015,USER_015,0.0,0.0,0.2,0.5,0.19544590287418961,0.1539,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
b4726384-fdd,2875F5085BC5_015,USER_015,0.0,0.0,0.1,0.5,0.325366253705208,0.1713,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
a9a05b8e-a0a,47128AEC9A3A_015,USER_015,0.0,0.0,0.1,0.5,0.047270905867141666,0.1018,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
d5088151-50d,7BC3BB8A4ACD_015,USER_015,0.0,0.0,0.1,0.2,0.03763631765805919,0.0544,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
1c76a544-ad7,29BED4A7F60D_015,USER_015,0.0,0.0,0.2,0.5,0.09547556130508095,0.1289,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
1077bdbd-475,6ECBA83084B7_015,USER_015,0.0,0.0,0.4,0.2,0.06480026201343925,0.1062,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
5cf4a28f-d65,F6837B4B760A_015,USER_015,0.0,0.0,0.4,0.2,0.03899975578164594,0.0997,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
a61f629f-3c6,5A5478FACE18_015,USER_015,0.7268,0.0,0.4,0.2,0.5169480119057195,0.4009,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-21T18:30:00.781960
92815f7b-9f7,12866C38E2DA_015,USER_015,0.0,0.0,0.1,0.5,0.045792080037308946,0.1014,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
2fd74900-c1d,537D369BCC42_015,USER_015,0.0,0.0,0.1,0.5,0.2833329808556341,0.1608,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
3df75139-e54,82129A5AA7EC_015,USER_015,0.0,0.0,0.1,0.2,0.05706057421678967,0.0593,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
0ec6f2a0-d13,98B244AAB492_015,USER_015,0.0232,0.0,0.1,0.2,0.1493902873421996,0.0881,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
86e1b3f8-c9d,4B68F86E27AA_015,USER_015,0.1961,0.0,0.4,0.5,0.20388713260916203,0.235,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
16635864-750,181EA9367523_015,USER_015,0.0,0.0,0.1,0.2,0.11157932933381032,0.0729,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
b2b6aa44-c37,2FF42E83EFFE_015,USER_015,0.0,0.0,0.1,0.2,0.09184400556388372,0.068,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
9f5974d7-cc0,1746DD6C2734_015,USER_015,0.0,0.0,0.4,0.5,0.28125247518740293,0.2053,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
8c9d5f99-c9e,1535CCD3F887_015,USER_015,0.0,0.0,0.1,0.2,0.17972141203195924,0.0899,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
0c164666-eaa,F249503C3302_015,USER_015,0.0,0.0,0.1,0.2,0.15780613379374198,0.0845,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
0b9ff74f-035,CB34CF8409E6_015,USER_015,0.0,0.0,0.4,0.5,0.38854824069148075,0.2321,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
3ea208d0-9bd,628969CA3724_015,USER_015,0.0,0.0,0.1,0.2,0.12083651541823437,0.0752,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
0d35b282-92d,2710FD23043E_015,USER_015,0.0,0.0,0.1,0.5,0.12057885264796864,0.1201,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
caab06b9-6f5,BAB9D7B61DBF_015,USER_015,0.0,0.2,0.4,0.5,0.1703355610603704,0.2176,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
50fa565d-ee7,75C23C61C993_015,USER_015,0.0,0.0,0.2,0.5,0.15944402523036094,0.1449,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
0d9c6355-444,980FE6B4668D_015,USER_015,0.0,0.0,0.1,0.5,0.1771486061666343,0.1343,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
66dbef0a-a10,FE9537B21F64_015,USER_015,0.0,0.0,0.1,0.5,0.05132592203393682,0.1028,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
fa1447a9-3d5,5A275A078FEE_015,USER_015,0.0,0.0,0.4,0.5,0.025050874879816387,0.1413,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
a723616e-579,C35D9AF86850_015,USER_015,0.0,0.0,0.1,0.2,0.037550388204282914,0.0544,LOW,Allow transaction. Standard monitoring.,2026-02-21T18:30:00.781960
